reviewerID,rating,AvgRating,AvgReviewPerDay,usefulCount,firstCount,reviewCount,reviewContentLength,PerCapWords,hasURL,similarity,filtered
7,4,3.879310345,1.126213592,4,1388,2530,139,0.71942446,0,0.231872405,0
224,4,4,1,2,22,246,147,0,0,0.232730207,1
237,4,4.666666667,1.2,0,14,137,144,1.388888889,0,0.320432004,0
263,5,4.625,1.333333333,1,154,333,51,1.960784314,0,0.19379274,0
111,4,3.928571429,1.076923077,1,44,231,75,0,0,0.187516828,0
122,5,4.139534884,1.131578947,2,76,738,158,0,0,0.240621215,1
215,5,4.083333333,1.5,4,3,110,139,0.71942446,0,0.211527752,0
86,4,3.391304348,1.232142857,2,938,1749,6,0,0,0.303450259,0
324,5,4.181818182,1.222222222,0,125,231,10,0,0,0.446372019,0
88,5,4.269230769,1.155555556,0,662,1158,53,1.886792453,0,0.30600613,1
439,4,3.5,1,0,7,130,153,0,0,0.183728888,0
587,3,3,1.333333333,1,1,26,131,0,0,0.41924668,0
287,5,3.935483871,1.068965517,0,103,773,142,0.704225352,0,0.246739485,0
109,4,3.75,1,3,23,243,147,1.360544218,0,0.19100974,0
67,4,4.366666667,1.153846154,0,273,703,109,0,0,0.283036331,0
256,4,3.888888889,1.35,2,65,459,32,0,0,0.321984109,0
605,4,4.5,1,2,8,84,90,0,0,0.275477167,0
108,4,3.944444444,1,3,45,328,152,0.657894737,0,0.252171858,0
45,3,4.25,1.037037037,3,57,436,119,0.840336134,0,0.243602727,0
2,4,3.677966102,1.035087719,1,834,1463,51,0,0,0.372624758,0
127,4,3.555555556,1.125,5,8,115,159,1.257861635,0,0.218810208,0
94,2,3.173913043,1.045454545,1,157,605,65,0,0,0.32653595,0
121,4,4,1,3,8,92,131,0,0,0.272046259,0
107,5,3.946428571,1.217391304,12,174,1022,155,0,0,0.228063908,0
684,4,4,1,0,2,39,159,0.628930818,0,0.166520829,0
289,5,3.837209302,1.102564103,2,172,973,100,1,0,0.151395151,1
268,4,4.333333333,1,1,15,33,69,0,0,0.290403165,0
306,4,3.4,1.25,6,83,192,141,0.709219858,0,0.209688322,0
88,4,4.269230769,1.155555556,4,662,1158,106,0.943396226,0,0.309911214,0
116,4,4.071428571,1.166666667,0,29,267,107,1.869158879,0,0.203525909,1
114,4,4.157894737,1,2,94,580,98,2.040816327,0,0.143832618,0
2,2,3.677966102,1.035087719,0,834,1463,134,0,0,0.212854069,0
168,5,3.578947368,1,9,124,457,149,2.013422819,0,0.161879059,1
89,4,3.310344828,1.16,0,68,518,110,0,0,0.251386715,0
526,5,3.666666667,1,0,9,58,50,0,0,0.185240329,0
86,3,3.391304348,1.232142857,1,938,1749,9,0,0,0.308514139,0
183,5,4.461538462,1.444444444,0,110,146,51,0,0,0.214780589,0
407,5,3.666666667,1,0,57,200,147,0,0,0.221444473,0
54,4,3.823529412,1.0625,0,128,900,78,0,0,0.223244831,0
86,4,3.391304348,1.232142857,0,938,1749,141,0.709219858,0,0.183131355,0
213,4,3.714285714,1,5,31,103,155,0.64516129,0,0.196337224,0
8,4,3.985294118,1.014925373,13,754,1693,79,1.265822785,0,0.220227947,0
184,4,3.571428571,1.166666667,1,4,100,138,0,0,0.151640184,0
203,3,4.1,1,1,16,198,34,0,0,0.187582745,0
685,4,4,1,0,1,40,24,0,0,0.315728924,0
175,4,3.886363636,1,6,95,1010,156,0.641025641,0,0.180025423,0
226,4,3.952380952,1,5,169,329,128,0,0,0.147065998,0
686,3,3.5,1,0,0,26,58,0,0,0.198380618,0
307,4,3,1.166666667,1,0,113,144,0,0,0.236352333,0
67,4,4.366666667,1.153846154,0,273,703,18,0,0,0.320098688,0
546,2,2,1,1,5,64,140,0,0,0.218883815,1
21,4,3.692307692,1,1,270,932,132,0.757575758,0,0.166019103,0
521,4,3.888888889,1.8,1,9,162,112,0,0,0.249086956,0
0,4,3.75,1.090909091,4,46,307,104,0.961538462,0,0.304124341,0
523,4,4.4,1,0,4,41,103,6.796116505,0,0.21677008,0
34,2,3.076923077,1.083333333,2,30,219,89,3.370786517,0,0.167594289,0
64,5,3.428571429,1,1,31,84,111,1.801801802,0,0.31661126,0
288,4,4.3125,1,4,84,498,88,1.136363636,0,0.395736702,0
7,3,3.879310345,1.126213592,0,1388,2530,44,0,0,0.36075361,0
528,4,3.666666667,1.5,2,4,21,146,0,0,0.360349498,0
2,3,3.677966102,1.035087719,2,834,1463,106,1.886792453,0,0.174440584,0
164,1,3.75,1.333333333,0,26,90,38,0,0,0.312574429,0
86,4,3.391304348,1.232142857,3,938,1749,144,1.388888889,1,0.165340166,0
340,5,3.666666667,1,3,1,111,113,1.769911504,0,0.148404789,0
223,2,3.552631579,1,18,551,1132,139,0.71942446,0,0.334795076,0
560,4,3.944444444,1.5,1,16,385,95,0,0,0.23409049,1
155,5,5,1,1,34,156,12,0,0,0.292180152,0
117,4,4.571428571,1.166666667,0,134,238,150,0.666666667,0,0.274928859,0
241,5,4.375,1.333333333,3,4,121,149,0,0,0.255748054,0
94,3,3.173913043,1.045454545,0,157,605,50,0,0,0.245881318,0
122,5,4.139534884,1.131578947,4,76,738,87,1.149425287,0,0.213562278,0
84,3,3.636363636,1.1,1,119,320,96,0,0,0.335806932,0
22,4,4.333333333,1.411764706,0,94,321,151,1.986754967,0,0.229135086,1
261,5,4.25,2,0,1,57,104,0,0,0.149194814,1
180,4,3.666666667,1,0,10,173,156,0.641025641,0,0.212437966,0
335,5,3.333333333,1,0,40,65,4,0,0,0.245683968,0
132,4,4.083333333,1,1,49,245,34,2.941176471,0,0.230956086,0
83,5,3.964285714,1.076923077,5,94,697,152,1.973684211,0,0.173084784,0
220,2,3,1,0,3,75,135,0,0,0.160262469,0
513,3,3.571428571,1.272727273,0,40,250,28,0,0,0.187928216,0
1,5,4.129032258,1.107142857,2,268,543,147,0,0,0.238170172,0
34,3,3.076923077,1.083333333,0,30,219,143,0,0,0.182076435,1
626,5,4.142857143,1.166666667,2,28,129,79,0,0,0.230330643,0
279,5,4,1.2,2,6,168,89,0,0,0.158873243,1
430,5,4,1.25,0,43,76,44,0,0,0.188878647,0
24,3,2.913043478,1.210526316,0,25,152,61,0,0,0.198621101,1
288,4,4.3125,1,1,84,498,109,0.917431193,0,0.13802886,0
602,4,4,1,1,20,176,136,0,0,0.163622091,0
441,3,3.964285714,1.217391304,5,203,691,135,0.740740741,0,0.192406894,0
43,4,3.875,1.6,0,154,678,31,0,0,0.228685814,0
421,5,4.75,1.333333333,0,19,87,31,0,0,0.124648032,0
25,4,3.529411765,1.0625,1,90,451,84,0,0,0.170428194,0
687,5,5,1,0,9,34,57,0,0,0.205710896,0
688,5,5,1,3,5,19,144,2.083333333,0,0.230033287,0
26,4,3.5,1.272727273,0,106,1032,71,0,0,0.203043177,1
231,5,3.785714286,1.076923077,2,56,409,147,0.680272109,0,0.211652182,0
34,3,3.076923077,1.083333333,0,30,219,126,4.761904762,0,0.311770917,0
2,4,3.677966102,1.035087719,1,834,1463,150,0,0,0.192540591,0
613,5,3.166666667,2,2,0,15,138,0.724637681,0,0.237103692,1
14,2,3.764705882,1.133333333,1,14,396,153,1.307189542,0,0.181543362,0
305,4,3.230769231,1.083333333,2,154,429,72,0,0,0.218035619,0
686,4,3.5,1,1,0,26,43,0,0,0.251627832,0
255,5,3.625,1,0,24,253,141,0,0,0.211047428,0
158,4,3.41025641,1.083333333,2,76,675,62,1.612903226,0,0.202934236,0
301,4,3.714285714,1,0,23,190,148,0,0,0.228536645,0
301,4,3.714285714,1,2,23,190,132,0,0,0.156136523,0
147,5,3.944444444,1.384615385,0,25,265,87,1.149425287,0,0.167883626,0
2,4,3.677966102,1.035087719,0,834,1463,48,0,0,0.245881318,0
325,4,4.285714286,1.4,1,11,107,136,0,0,0.130719128,1
107,5,3.946428571,1.217391304,3,174,1022,35,0,0,0.193373156,0
231,3,3.785714286,1.076923077,4,56,409,146,0,0,0.245092935,0
259,3,3.684210526,1.055555556,0,167,757,118,0.847457627,0,0.18728785,0
341,5,3.611111111,1.8,0,0,126,155,0.64516129,0,0.202054252,1
355,5,3.386363636,2.444444444,0,35,213,33,0,0,0.231610027,1
284,5,3.714285714,1.272727273,5,87,485,154,0.649350649,0,0.336530675,0
79,4,4,1.058823529,2,76,440,146,1.369863014,0,0.202792851,0
280,4,4.064516129,1,4,260,1215,146,0.684931507,0,0.240705532,0
689,2,3,2,0,6,16,9,0,0,0.30915431,0
74,5,3.43902439,1.28125,1,294,660,43,4.651162791,0,0.181903987,0
289,5,3.837209302,1.102564103,10,172,973,143,0,0,0.251916438,0
587,4,3,1.333333333,0,1,26,36,0,0,0.25855146,0
117,4,4.571428571,1.166666667,0,134,238,139,0,0,0.203071599,0
116,4,4.071428571,1.166666667,3,29,267,150,0,0,0.307685937,0
322,4,4.2,1,9,38,82,32,0,0,0.195174985,0
250,4,3.8,1.25,0,4,28,17,0,0,0.345828741,0
112,4,3.333333333,1.285714286,2,35,285,141,2.127659574,0,0.208493061,0
690,4,4,1,1,7,51,163,1.840490798,0,0.213709314,0
318,4,3.642857143,1.166666667,0,24,405,102,0.980392157,0,0.271712193,0
0,2,3.75,1.090909091,0,83,383,17,0,0,0.317424037,0
284,4,3.714285714,1.272727273,2,87,485,127,0,0,0.189951649,0
276,4,3.764705882,1.0625,0,110,408,42,0,0,0.150039318,0
146,3,4.034482759,1.208333333,0,70,587,100,0,0,0.243133319,1
122,5,4.139534884,1.131578947,4,76,738,158,1.898734177,0,0.292983662,0
105,5,4.5,1,0,0,10,61,0,0,0.301228344,1
174,5,3.903225806,1.55,2,88,632,61,0,0,0.28891237,0
119,5,3.767857143,1.037037037,15,232,893,161,0,0,0.240422786,0
0,4,3.75,1.090909091,1,34,199,84,0,0,0.221894433,0
649,4,4.25,1,2,18,111,81,0,0,0.197340307,0
358,4,4.166666667,1.333333333,0,17,195,147,0,0,0.227990688,0
502,5,3.428571429,1.166666667,2,31,119,50,0,0,0.294683937,0
301,3,3.714285714,1,0,23,190,138,0.724637681,0,0.301517138,0
530,3,3,1,0,7,33,81,0,0,0.359246423,0
280,3,4.064516129,1,6,260,1215,139,1.438848921,0,0.168708099,0
311,5,3.166666667,1,0,14,273,49,10.20408163,0,0.313594816,1
399,5,4.4,1,2,14,53,106,1.886792453,0,0.334492213,0
178,4,3.923076923,1.083333333,4,103,294,150,3.333333333,0,0.144395681,0
53,3,3.894736842,1.117647059,0,93,745,57,0,0,0.216580313,0
217,5,3.714285714,1.105263158,1,21,451,149,0,0,0.234702452,0
226,5,3.952380952,1,3,169,329,148,0,0,0.190322508,0
169,5,3.869565217,1.352941176,1,55,398,47,0,0,0.23814782,0
196,3,3.529411765,1.133333333,0,7,201,133,0,0,0.20487921,0
21,4,3.692307692,1,2,270,932,147,0.680272109,0,0.173146048,0
75,5,4.230769231,1.181818182,4,42,144,74,1.351351351,0,0.226300943,0
13,5,3.2,1,2,45,306,70,0,0,0.20451813,0
2,5,3.677966102,1.035087719,6,834,1463,149,2.013422819,0,0.219939212,0
11,5,3.913043478,1,16,151,1011,156,1.923076923,0,0.142979187,0
277,5,3.666666667,1.125,1,51,252,59,0,0,0.324839112,0
89,1,3.310344828,1.16,3,68,518,142,3.521126761,0,0.24084565,0
7,5,3.879310345,1.126213592,10,1388,2530,156,0,0,0.156551651,0
507,4,3.75,1,1,1,65,154,0,0,0.15802089,1
581,2,3.1,10,1,0,60,62,0,0,0.215762417,1
45,5,4.25,1.037037037,4,57,436,38,2.631578947,0,0.204502012,0
454,3,4.25,1,0,12,116,148,0,0,0.220535711,1
293,4,4.222222222,1,0,16,124,137,0,0,0.281265397,0
501,5,3.6,1,2,1,41,139,0.71942446,0,0.163814689,0
232,3,3.384615385,1.444444444,3,17,265,148,0,0,0.305415024,0
13,3,3.2,1,1,45,306,82,0,0,0.289058399,0
691,4,3,1,0,55,116,123,0,0,0.124546213,0
188,4,3.777777778,1,1,44,169,148,0.675675676,0,0.238673448,0
123,3,3.666666667,1.090909091,0,2,195,54,0,0,0.610324536,0
61,5,4.2,1.111111111,2,22,418,119,0,0,0.269526258,0
692,5,5,1,0,13,56,92,0,0,0.270038097,0
54,5,3.823529412,1.0625,4,128,900,87,0,0,0.270982372,1
8,3,3.985294118,1.014925373,8,754,1693,59,0,0,0.184487466,0
114,5,4.157894737,1,2,94,580,145,0,0,0.150577449,0
169,5,3.869565217,1.352941176,2,55,398,15,6.666666667,0,0.31178186,0
65,1,2.976744186,1.131578947,2,59,725,150,0,0,0.156622112,1
293,5,4.222222222,1,0,16,124,156,0,0,0.280809348,0
46,4,3.818181818,1.375,3,49,266,116,0,0,0.356015435,0
653,5,4,1,17,33,173,159,0,0,0.232112138,0
547,5,3.5,1,0,5,59,21,0,0,0.19460292,1
7,4,3.879310345,1.126213592,1,1388,2530,155,0,0,0.223311149,0
181,5,3.777777778,1,7,30,315,127,7.874015748,1,0.191091532,1
177,2,3.5,1,2,83,293,148,0,0,0.20518079,0
8,4,3.985294118,1.014925373,6,754,1693,143,1.398601399,0,0.237193576,1
16,5,3.923076923,1,1,23,184,68,0,0,0.357709617,1
118,2,3.125,1,2,20,178,155,0,0,0.17127329,0
386,5,3.6,1,2,50,168,150,0,0,0.325145471,0
4,3,3.685714286,1.09375,0,133,725,35,0,0,0.305165478,0
492,4,3.333333333,1,0,10,87,135,0.740740741,0,0.19273695,0
502,1,3.428571429,1.166666667,1,31,119,2,0,0,1,0
95,1,3.352941176,1.0625,3,133,287,153,0,0,0.229836423,0
169,3,3.869565217,1.352941176,0,55,398,51,0,0,0.18123724,0
83,5,3.964285714,1.076923077,8,94,697,155,4.516129032,0,0.216745185,0
192,4,4.315789474,1,0,160,565,69,0,0,0.188424231,0
88,4,4.269230769,1.155555556,1,662,1158,69,0,0,0.269096147,0
280,4,4.064516129,1,12,260,1215,140,1.428571429,0,0.18034011,0
81,2,3.068965517,1.094339623,1,356,927,103,0.970873786,0,0.207591323,0
333,5,3.857142857,1.166666667,0,8,115,146,0,0,0.208490695,0
31,4,3.733333333,1,4,63,353,153,0.653594771,0,0.202847055,0
177,3,3.5,1,1,83,293,98,0,0,0.231737151,0
235,2,3.583333333,1.2,4,206,562,148,3.378378378,0,0.248091569,1
67,5,4.366666667,1.153846154,3,273,703,74,0,0,0.21281645,0
165,5,4.4,1.111111111,1,20,173,159,1.257861635,0,0.352949359,0
4,3,3.685714286,1.09375,3,133,725,138,0.724637681,0,0.202955387,0
693,5,5,1,0,0,33,61,0,0,0.166578443,0
163,4,3.894736842,1.075471698,5,91,996,103,0,0,0.308514139,0
122,4,4.139534884,1.131578947,0,76,738,131,0,0,0.294609679,0
553,2,3.818181818,1,0,26,237,60,0,0,0.265092664,0
74,3,3.43902439,1.28125,1,294,660,44,0,0,0.259743365,0
7,3,3.879310345,1.126213592,3,1388,2530,150,1.333333333,0,0.317379721,0
376,4,4.333333333,1,1,8,102,158,1.898734177,0,0.210840276,0
300,3,4,1,7,79,427,125,0,1,0.152287035,0
362,1,3.625,1.333333333,0,35,165,31,0,0,0.146546217,0
137,4,3.52173913,1.352941176,0,68,519,76,0,0,0.192127477,1
262,5,3.933333333,1.875,0,2,75,9,0,0,0.26851566,1
274,5,4.666666667,1,1,10,85,148,0.675675676,0,0.183727357,0
169,1,3.869565217,1.352941176,1,55,398,30,16.66666667,0,0.219670293,0
303,4,4,1,0,12,122,120,0,0,0.264996763,0
158,1,3.41025641,1.083333333,3,76,675,85,0,0,0.315623723,0
119,4,3.767857143,1.037037037,4,232,893,142,0,0,0.230993356,0
13,3,3.2,1,0,45,306,22,0,0,0.254293219,0
34,4,3.076923077,1.083333333,0,30,219,47,0,0,0.169982134,0
253,4,4.181818182,1.571428571,1,473,612,31,0,0,0.265667147,0
290,5,3.740740741,1.285714286,2,35,490,149,2.013422819,0,0.355417542,0
276,3,3.764705882,1.0625,0,110,408,91,0,0,0.198767757,0
240,3,3.25,1,0,28,125,18,0,0,0.28163307,0
26,5,3.5,1.272727273,1,106,1032,44,0,0,0.256756794,0
411,5,4.428571429,1,0,0,119,143,0.699300699,0,0.321757999,0
192,4,4.315789474,1,0,160,565,21,0,0,0.263694434,0
132,5,4.083333333,1,0,49,245,9,0,0,0.379602057,0
614,2,4.333333333,1,0,4,101,100,0,0,0.260331281,0
7,5,3.879310345,1.126213592,4,1388,2530,159,0,0,0.211774617,0
91,4,3.886792453,1.039215686,4,302,917,138,0,0,0.235593601,0
234,4,3.956521739,1.095238095,2,96,371,40,0,0,0.319765069,0
249,2,3.75,1.052631579,5,28,341,152,0,0,0.215293087,0
46,4,3.818181818,1.375,3,49,266,143,0,0,0.165098637,1
226,4,3.952380952,1,3,169,329,140,0.714285714,0,0.252176426,0
175,5,3.886363636,1,4,95,1010,94,1.063829787,0,0.186682032,0
153,2,2.769230769,1.083333333,0,15,287,88,1.136363636,0,0.161950162,0
289,5,3.837209302,1.102564103,6,172,973,141,0,0,0.2648013,1
359,4,4.666666667,1,1,3,118,135,0,0,0.158694739,0
321,2,3.333333333,1,3,6,24,32,0,0,0.198580284,0
242,4,3.833333333,1,0,26,123,51,0,0,0.219711217,1
694,4,4.75,4,0,2,8,12,0,0,0.386278451,1
259,3,3.684210526,1.055555556,5,167,757,151,0.662251656,0,0.169988257,0
4,4,3.685714286,1.09375,0,133,725,112,0,0,0.194646808,0
171,4,4.111111111,1.5,0,36,178,20,0,0,0.23186337,0
88,3,4.269230769,1.155555556,2,662,1158,77,0,0,0.339016204,1
206,4,3.428571429,1.166666667,2,7,106,163,3.680981595,0,0.261853546,1
241,3,4.375,1.333333333,2,4,121,89,0,0,0.163644293,0
291,2,3.5,1.166666667,1,27,249,82,2.43902439,0,0.178925702,0
46,3,3.818181818,1.375,2,49,266,151,1.324503311,0,0.170703012,0
168,5,3.578947368,1,10,124,457,145,2.068965517,0,0.219865457,0
29,5,3.977272727,1.1,2,316,1146,141,2.836879433,0,0.169499392,0
280,5,4.064516129,1,26,260,1215,147,0.680272109,0,0.199910506,0
486,5,4.5,1,0,3,18,138,0.724637681,0,0.230618049,0
695,2,3,2,0,0,3,160,0,0,0.164156979,1
38,4,3.96,1.086956522,2,192,523,141,0,0,0.126443732,0
259,5,3.684210526,1.055555556,0,167,757,60,0,0,0.237918538,1
696,4,4,1,0,5,24,43,0,0,0.270038097,0
1,4,4.129032258,1.107142857,3,268,543,120,0,0,0.191743272,0
208,5,4.423076923,1.181818182,0,0,109,7,0,0,0.355067388,1
0,3,3.75,1.090909091,1,83,383,79,0,0,0.205686208,0
8,3,3.985294118,1.014925373,16,754,1693,148,0,0,0.298449372,0
7,2,3.879310345,1.126213592,2,1388,2530,127,0,0,0.222616982,0
34,3,3.076923077,1.083333333,0,30,219,107,3.738317757,0,0.298231743,0
43,3,3.875,1.6,0,154,678,50,0,0,0.350964153,0
670,5,4.666666667,1.2,1,12,107,143,0,0,0.152720516,0
404,4,3.875,1.263157895,1,54,416,38,0,0,0.1878726,0
451,4,3.692307692,1,2,78,340,141,0.709219858,0,0.147583298,0
160,2,3.45,1.25,2,92,503,139,1.438848921,0,0.197800472,0
95,4,3.352941176,1.0625,0,133,287,35,0,0,0.230833504,0
2,4,3.677966102,1.035087719,1,834,1463,65,0,0,0.344737449,0
697,4,4,2,0,1,20,153,0.653594771,0,0.173026809,0
76,2,3.111111111,1,0,22,110,50,0,0,0.173440761,0
288,4,4.3125,1,1,84,498,50,0,0,0.290049181,0
0,5,3.75,1.090909091,0,4,71,140,0,0,0.20058284,1
70,3,3.789473684,1.266666667,0,74,346,147,0,0,0.250824082,1
540,3,3.5,1,0,48,225,52,1.923076923,0,0.203097542,0
43,4,3.875,1.6,0,154,678,42,0,0,0.344040655,0
84,2,3.636363636,1.1,1,119,320,34,0,0,0.327379822,0
70,3,3.789473684,1.266666667,1,74,346,156,0,0,0.258680037,0
8,4,3.985294118,1.014925373,12,754,1693,141,0,0,0.13614327,0
187,4,3.916666667,1.714285714,0,11,201,74,0,0,0.141497834,0
114,4,4.157894737,1,6,94,580,139,0,0,0.29367386,0
637,4,4.5,1,0,0,37,120,0.833333333,0,0.239592484,0
83,3,3.964285714,1.076923077,3,94,697,50,0,0,0.185006782,0
246,5,3,1,3,3,27,73,0,0,0.216403297,0
249,4,3.75,1.052631579,1,28,341,116,1.724137931,0,0.188370078,0
7,5,3.879310345,1.126213592,0,1388,2530,123,2.43902439,0,0.116344017,0
698,5,5,1,3,11,49,115,0.869565217,0,0.199209962,0
173,5,4.666666667,1,0,10,183,120,0.833333333,0,0.157910367,0
63,4,4,1.045454545,2,33,491,153,0.653594771,0,0.286419854,0
513,3,3.571428571,1.272727273,0,40,250,56,0,0,0.163233979,0
404,4,3.875,1.263157895,0,54,416,25,0,0,0.191297362,0
217,4,3.714285714,1.105263158,0,21,451,135,0,0,0.27020969,0
29,4,3.977272727,1.1,4,316,1146,144,0.694444444,0,0.20144028,0
327,5,4.75,2,3,5,26,87,0,0,0.289158032,0
296,2,4.25,1,0,5,44,49,0,0,0.210373159,0
699,5,5,1,0,3,17,18,0,0,0.18260036,1
280,4,4.064516129,1,6,260,1215,143,1.398601399,0,0.164921265,0
42,5,3.85,1,2,68,478,157,0,0,0.168693504,0
280,4,4.064516129,1,9,260,1215,149,1.342281879,0,0.231774702,1
700,3,3.75,1.333333333,1,3,20,64,0,0,0.167127246,0
337,1,3,1.1,1,32,187,157,0,0,0.252599604,0
64,4,3.428571429,1,0,31,84,88,0,0,0.339049815,0
46,3,3.818181818,1.375,2,49,266,124,0,0,0.345877897,0
86,2,3.391304348,1.232142857,9,938,1749,143,0,0,0.37252616,0
80,4,4.25,1,0,47,339,157,0,0,0.36852232,0
607,4,3.6,1,0,7,138,38,0,0,0.160267697,0
280,4,4.064516129,1,5,260,1215,153,0.653594771,0,0.231529715,0
256,3,3.888888889,1.35,1,65,459,40,2.5,0,0.241385933,0
67,3,4.366666667,1.153846154,0,273,703,73,0,0,0.200625653,0
541,4,4.25,1.333333333,0,7,72,39,0,0,0.350119109,0
139,1,3.294117647,1.0625,1,145,377,13,0,0,0.340879959,0
119,1,3.767857143,1.037037037,2,232,893,156,0,0,0.188781051,0
538,5,4.285714286,1,0,10,124,158,0.632911392,0,0.207934569,0
225,3,4.055555556,1.125,0,34,318,144,0,0,0.1716363,0
254,4,3.923076923,1.3,0,64,198,118,0,0,0.18148947,1
649,4,4.25,1,1,18,111,98,0,0,0.360786394,0
0,3,3.75,1.090909091,0,34,199,15,0,0,0.355990199,0
680,3,4,1.166666667,0,29,86,96,0,0,0.24476956,1
61,4,4.2,1.111111111,1,22,418,93,0,0,0.168338573,0
259,2,3.684210526,1.055555556,0,167,757,110,0,0,0.163278855,0
81,5,3.068965517,1.094339623,2,356,927,59,1.694915254,0,0.181190432,1
376,5,4.333333333,1,0,8,102,145,3.448275862,0,0.198383881,0
423,4,3.5,1,0,14,234,142,0,0,0.279727632,0
545,3,3.666666667,1,2,11,133,154,0.649350649,0,0.1965939,0
193,5,3.222222222,1,1,6,168,93,0,0,0.261291658,0
205,3,3.923076923,1.083333333,3,136,269,133,0.751879699,0,0.218392555,0
342,5,4,1.210526316,1,377,626,125,1.6,1,0.132561035,0
25,2,3.529411765,1.0625,1,90,451,146,0,0,0.242749477,0
701,4,3,1,0,0,6,118,0,0,0.285387359,1
237,4,4.666666667,1.2,1,14,137,149,0,0,0.218162965,0
231,2,3.785714286,1.076923077,3,56,409,153,1.960784314,0,0.163461925,0
269,2,3.448275862,1.115384615,1,35,502,155,0.64516129,0,0.244621979,1
354,4,2.941176471,1.0625,1,50,322,156,0,0,0.281734319,0
197,4,4,1.071428571,0,160,279,118,0,0,0.218265802,0
158,4,3.41025641,1.083333333,3,76,675,141,0,0,0.378262288,0
168,4,3.578947368,1,1,124,457,55,0,0,0.144804062,0
54,4,3.823529412,1.0625,0,128,900,33,0,0,0.276597425,0
43,4,3.875,1.6,1,154,678,116,0,0,0.182285448,0
253,5,4.181818182,1.571428571,1,473,612,45,0,0,0.486812353,0
83,4,3.964285714,1.076923077,3,94,697,109,1.834862385,0,0.278065266,1
58,4,4.189189189,1.088235294,1,432,926,154,0.649350649,0,0.261328508,0
108,5,3.944444444,1,0,45,328,54,1.851851852,0,0.249600371,1
11,2,3.913043478,1,4,151,1011,81,3.703703704,0,0.124310393,0
702,5,5,1,1,2,12,32,0,0,0.216548512,0
606,5,5,1,0,5,14,108,0,0,0.243153328,1
389,5,3.666666667,1.5,0,0,12,27,3.703703704,0,1,0
389,5,3.666666667,1.5,0,0,12,27,3.703703704,0,1,0
352,4,4.25,1,0,33,314,150,2,0,0.156084586,1
478,3,3.384615385,1.625,2,58,152,151,0,0,0.230111165,0
2,5,3.677966102,1.035087719,3,834,1463,76,2.631578947,0,0.130786945,0
703,5,4.5,1,1,1,6,148,0,0,0.339016204,1
124,3,3.333333333,1.5,0,21,175,29,0,0,0.392771461,0
284,4,3.714285714,1.272727273,2,87,485,45,2.222222222,0,0.310592887,1
122,3,4.139534884,1.131578947,2,76,738,150,0,0,0.173711494,0
4,2,3.685714286,1.09375,3,133,725,138,0,0,0.165032387,0
54,3,3.823529412,1.0625,1,128,900,146,0,0,0.184704342,1
90,4,3.545454545,1,3,52,393,89,0,0,0.169934923,0
163,3,3.894736842,1.075471698,5,91,996,141,0,0,0.394107084,1
362,2,3.625,1.333333333,1,35,165,149,0,0,0.126278641,0
84,5,3.636363636,1.1,2,119,320,130,0.769230769,0,0.374487709,0
704,3,3,1,1,2,15,54,0,0,0.227460876,0
224,5,4,1,0,22,246,132,3.03030303,0,0.314033601,0
67,5,4.366666667,1.153846154,1,273,703,61,0,0,0.159401317,0
338,4,4.333333333,1.5,2,6,83,153,0,0,0.200156422,0
96,4,3,1.294117647,0,37,238,40,0,0,0.312805552,1
86,5,3.391304348,1.232142857,5,938,1749,151,0,0,0.173716861,1
145,2,4.166666667,1,1,11,177,106,0,0,0.251201532,0
589,1,2.75,1,7,0,17,149,2.013422819,0,0.2211188,1
362,5,3.625,1.333333333,0,35,165,27,0,0,0.220354872,0
310,3,3.820512821,1.181818182,4,29,559,72,0,0,0.251655856,0
172,5,4.1,1.111111111,2,8,142,143,0,0,0.205898536,0
568,4,3.142857143,1.166666667,0,8,159,115,0,0,0.19965365,0
91,4,3.886792453,1.039215686,1,302,917,99,1.01010101,0,0.165828907,0
256,4,3.888888889,1.35,1,65,459,57,0,0,0.271469002,0
430,2,4,1.25,0,43,76,62,1.612903226,0,0.224476128,0
324,5,4.181818182,1.222222222,0,125,231,94,0,0,0.206886926,0
281,4,4.5,1.333333333,1,2,46,100,0,0,0.270078464,1
280,2,4.064516129,1,1,260,1215,145,0,0,0.178062526,0
54,4,3.823529412,1.0625,3,128,900,149,0,0,0.275254017,0
7,5,3.879310345,1.126213592,2,1388,2530,109,0,0,0.411702219,0
705,2,4.222222222,1.5,0,0,39,86,0,0,0.178338543,1
493,3,4.333333333,1,0,12,70,35,0,0,0.201618032,0
437,2,2.5,1,2,55,200,141,0.709219858,0,0.162239357,0
706,1,3.666666667,1,0,0,26,88,0,0,0.313080429,0
310,2,3.820512821,1.181818182,2,29,559,115,0,0,0.26862669,0
6,3,3.4,1.086956522,0,24,461,81,0,0,0.137484997,0
158,5,3.41025641,1.083333333,2,76,675,61,1.639344262,0,0.380957875,0
241,5,4.375,1.333333333,0,4,121,109,0,0,0.266785291,0
205,3,3.923076923,1.083333333,1,136,269,121,0.826446281,1,0.193189989,0
273,4,3.272727273,1,2,35,302,151,0,0,0.209027404,0
467,3,3.888888889,1.125,0,34,128,156,0.641025641,0,0.177158349,1
323,1,3.454545455,1.375,1,11,182,151,0,0,0.214662947,0
54,5,3.823529412,1.0625,3,128,900,138,3.623188406,0,0.238927167,0
288,5,4.3125,1,2,84,498,57,3.50877193,0,0.16915828,0
